parent,name*,displayName,description,synonyms,relatedTerms,references,tags,reviewers,owner,glossaryStatus,extension
,Nhà sản xuất thuốc BVTV thành phẩm/hoạt chất,Nhà sản xuất thuốc BVTV thành phẩm/hoạt chất,Căn cứ theo Giấy chứng nhận đăng ký thuốc BVTV đã được cấp.,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật đối với trường hợp đổi tên thương phẩm, thông tin liên quan đến tổ chức, cá nhân đăng ký"";id:6.2.5.6;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Có"
,Địa chỉ nơi sản xuất,Địa chỉ nơi sản xuất,Căn cứ theo Giấy chứng nhận đăng ký thuốc BVTV đã được cấp.,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật đối với trường hợp đổi tên thương phẩm, thông tin liên quan đến tổ chức, cá nhân đăng ký"";id:6.2.5.7;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Không"
,Loại độc cấp tính theo GHS của thuốc thành phẩm,Loại độc cấp tính theo GHS của thuốc thành phẩm,Căn cứ theo Giấy chứng nhận đăng ký thuốc BVTV đã được cấp.,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật đối với trường hợp đổi tên thương phẩm, thông tin liên quan đến tổ chức, cá nhân đăng ký"";id:6.2.5.8;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Có"
,Phạm vi và phương pháp sử dụng,Phạm vi và phương pháp sử dụng,Căn cứ theo Giấy chứng nhận đăng ký thuốc BVTV đã được cấp.,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật đối với trường hợp đổi tên thương phẩm, thông tin liên quan đến tổ chức, cá nhân đăng ký"";id:6.2.5.9;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Có"
,Cây trồng,Cây trồng,Căn cứ theo Giấy chứng nhận đăng ký thuốc BVTV đã được cấp.,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật đối với trường hợp đổi tên thương phẩm, thông tin liên quan đến tổ chức, cá nhân đăng ký"";id:6.2.5.9.1;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Có"
,Sinh vật gây hại,Sinh vật gây hại,Căn cứ theo Giấy chứng nhận đăng ký thuốc BVTV đã được cấp.,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật đối với trường hợp đổi tên thương phẩm, thông tin liên quan đến tổ chức, cá nhân đăng ký"";id:6.2.5.9.2;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Có"
,Hướng dẫn sử dụng,Hướng dẫn sử dụng,Căn cứ theo Giấy chứng nhận đăng ký thuốc BVTV đã được cấp.,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật đối với trường hợp đổi tên thương phẩm, thông tin liên quan đến tổ chức, cá nhân đăng ký"";id:6.2.5.9.3;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Có"
,"Hồ sơ cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật đối với trường hợp thay đổi thông tin liên quan đến tổ chức, cá nhân đăng ký (trường hợp ủy quyền đứng tên đăng ký)","Hồ sơ cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật đối với trường hợp thay đổi thông tin liên quan đến tổ chức, cá nhân đăng ký (trường hợp ủy quyền đứng tên đăng ký)","Giấy chứng nhận đăng ký thuốc bảo vệ thực vật cần thay đổi thông tin liên quan đến tổ chức, cá nhân đăng ký, tổ chức, cá nhân có nhu cầu cấp lại  nộp hồ sơ đề nghị cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật.",,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Không;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật đối với trường hợp đổi tên thương phẩm, thông tin liên quan đến tổ chức, cá nhân đăng ký"";id:6.3;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Không;unit:""Hồ sơ"""
,Đơn đề nghị cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật,Đơn đề nghị cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật,Theo mẫu quy định tại Phụ lục II ban hành kèm theo Thông tư số 21/2015/TT-BNNPTNT,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Không;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật đối với trường hợp đổi tên thương phẩm, thông tin liên quan đến tổ chức, cá nhân đăng ký"";id:6.3.1;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Không;unit:Tờ"
,"Thông tin tên tổ chức, cá nhân đăng ký","Thông tin tên tổ chức, cá nhân đăng ký","Tên tổ chức, cá nhân theo Giấy chứng nhận đăng ký thuốc BVTV đã được cấp.",,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật đối với trường hợp đổi tên thương phẩm, thông tin liên quan đến tổ chức, cá nhân đăng ký"";id:6.3.1.1;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Không"
,"Thông tin địa chỉ tổ chức, cá nhân đăng ký","Thông tin địa chỉ tổ chức, cá nhân đăng ký","Địa chỉ tổ chức, cá nhân theo Giấy chứng nhận đăng ký thuốc BVTV đã được cấp.",,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật đối với trường hợp đổi tên thương phẩm, thông tin liên quan đến tổ chức, cá nhân đăng ký"";id:6.3.1.2;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Không"
,Tên thương phẩm ,Tên thương phẩm ,Căn cứ theo Giấy chứng nhận đăng ký thuốc BVTV đã được cấp.,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Không;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp lại Giấy chứng nhận đăng ký Thuốc Bảo vệ thực vật đối với trường hợp đổi tên thương phẩm, thông tin liên quan đến tổ chức, cá nhân đăng ký"";id:6.3.1.3;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Không"
